db/natasha/wavs/004987.wav|natasha|Након+ец б+ыл сд+елан в+ыбор.|n_a0_k_o0_nj_e1_c b_y1_l s_dj_e1_l_a0_n v_y1_b_o0_r.
db/natasha/wavs/004988.wav|natasha|М+ы эмигр+ировали на З+апад.|m_y1 e0_mj_i0_g_rj_i1_r_o0_v_a0_lj_i0 n_a0 z_a1_p_a0_d.
db/natasha/wavs/004991.wav|natasha|К+ак недост+аточно в+ыбрать хор+ошую тв+орческую проф+ессию.|k_a1_k nj_e0_d_o0_s_t_a1_t_o0_ch_n_o0 v_y1_b_r_a0_tj h_o0_r_o1_sh_u0_j_u0 t_v_o1_r_ch_e0_s_k_u0_j_u0 p_r_o0_fj_e1_s_sj_i0_j_u0.
db/natasha/wavs/004993.wav|natasha|То +есть уч+иться.|t_o1 j_e1_s_tj u0_ch_i1_tj_sj_a0.
db/natasha/wavs/004994.wav|natasha|Осв+аивать зн+ания.|o0_s_v_a1_i0_v_a0_tj z_n_a1_nj_i0_j_a0.
db/natasha/wavs/004995.wav|natasha|С демокр+атией так+ая же ист+ория.|e0_s dj_e0_m_o0_k_r_a1_tj_i0_j_e0_j t_a0_k_a1_j_a0 zh_e0 i0_s_t_o1_rj_i0_j_a0.
db/natasha/wavs/004997.wav|natasha|В ред+акции я мн+огое п+онял.|v rj_e0_d_a1_k_c_i0_i0 j_a1 m_n_o1_g_o0_j_e0 p_o1_nj_a0_l.
db/natasha/wavs/004998.wav|natasha|Ощут+ил, наприм+ер, вс+ю ст+епень бесс+илия м+истера Р+ейгана.|o0_sch_u0_tj_i1_l, n_a0_p_rj_i0_mj_e1_r, v_sj_u1 s_tj_e1_pj_e0_nj bj_e0_s_sj_i1_lj_i0_j_a0 mj_i1_s_tj_e0_r_a0 rj_e1_j_g_a0_n_a0.
db/natasha/wavs/004999.wav|natasha|Дав+ить нельз+я.|d_a0_vj_i1_tj nj_e0_lj_zj_a1.
db/natasha/wavs/005001.wav|natasha|С+амые незнач+ительные вопр+осы реш+аются голосов+анием.|s_a1_m_y0_j_e0 nj_e0_z_n_a0_ch_i1_tj_e0_lj_n_y0_j_e0 v_o0_p_r_o1_s_y0 rj_e0_sh_a1_j_u0_t_sj_a0 g_o0_l_o0_s_o0_v_a1_nj_i0_j_e0_m.
db/natasha/wavs/005002.wav|natasha|А гл+авное вс+е б+ез конц+а да+ют теб+е сов+еты.|a1 g_l_a1_v_n_o0_j_e0 v_sj_e1 bj_e0_z k_o0_n_c_a1 d_a0_j_u1_t tj_e0_bj_e1 s_o0_vj_e1_t_y0.
db/natasha/wavs/005004.wav|natasha|Ин+аче б+удешь заклейм+ён к+ак авторит+арная л+ичность.|i0_n_a1_ch_e0 b_u1_dj_e0_sh z_a0_k_lj_e0_j_mj_o1_n k_a1_k a0_v_t_o0_rj_i0_t_a1_r_n_a0_j_a0 lj_i1_ch_n_o0_s_tj.
db/natasha/wavs/005006.wav|natasha|М+ы д+аже назыв+ались один+аково ид+ейно ч+уждыми.|m_y1 d_a1_zh_e0 n_a0_z_y0_v_a1_lj_i0_sj o0_dj_i0_n_a1_k_o0_v_o0 i0_dj_e1_j_n_o0 ch_u1_zh_d_y0_mj_i0.
db/natasha/wavs/005007.wav|natasha|Н+ас спл+ачивали +общие пробл+емы, т+яготы и г+орести.|n_a1_s s_p_l_a1_ch_i0_v_a0_lj_i0 o1_b_sch_i0_j_e0 p_r_o0_b_lj_e1_m_y0, tj_a1_g_o0_t_y0 i0 g_o1_rj_e0_s_tj_i0.
db/natasha/wavs/005008.wav|natasha|+Общее неприн+ятие реж+има.|o1_b_sch_e0_j_e0 nj_e0_p_rj_i0_nj_a1_tj_i0_j_e0 rj_e0_zh_i1_m_a0.
db/natasha/wavs/005009.wav|natasha|На +этом ф+оне разл+ичия б+ыли едв+а зам+етны.|n_a0 e1_t_o0_m f_o1_nj_e0 r_a0_z_lj_i1_ch_i0_j_a0 b_y1_lj_i0 j_e0_d_v_a1 z_a0_mj_e1_t_n_y0.
db/natasha/wavs/005010.wav|natasha|Он+и не им+ели сущ+ественного знач+ения.|o0_nj_i1 nj_e0 i0_mj_e1_lj_i0 s_u0_sch_e1_s_t_vj_e0_n_n_o0_g_o0 z_n_a0_ch_e1_nj_i0_j_a0.
db/natasha/wavs/005011.wav|natasha|Не стук+ач не вор+юга - уж+е хорош+о.|nj_e0 s_t_u0_k_a1_ch nj_e0 v_o0_rj_u1_g_a0 - u0_zh_e1 h_o0_r_o0_sh_o1.
db/natasha/wavs/005013.wav|natasha|Теп+ерь м+ы вс+е +очень р+азные.|tj_e0_pj_e1_rj m_y1 v_sj_e1 o1_ch_e0_nj r_a1_z_n_y0_j_e0.
db/natasha/wavs/005014.wav|natasha|Под н+ашими мят+ежными б+ородами, обнар+ужились с+амые р+азные л+ица.|p_o0_d n_a1_sh_i0_mj_i0 mj_a0_tj_e1_zh_n_y0_mj_i0 b_o0_r_o0_d_a1_mj_i0, o0_b_n_a0_r_u1_zh_i0_lj_i0_sj s_a1_m_y0_j_e0 r_a1_z_n_y0_j_e0 lj_i1_c_a0.
db/natasha/wavs/005015.wav|natasha|+Есть сред+и н+ас либер+алы.|j_e1_s_tj s_rj_e0_dj_i1 n_a1_s lj_i0_bj_e0_r_a1_l_y0.
db/natasha/wavs/005016.wav|natasha|+Есть демокр+аты.|j_e1_s_tj dj_e0_m_o0_k_r_a1_t_y0.
db/natasha/wavs/005017.wav|natasha|+Есть стор+онники мон+архии.|j_e1_s_tj s_t_o0_r_o1_n_nj_i0_kj_i0 m_o0_n_a1_r_hj_i0_i0.
db/natasha/wavs/005019.wav|natasha|Славяноф+илы и з+ападники.|s_l_a0_vj_a0_n_o0_fj_i1_l_y0 i0 z_a1_p_a0_d_nj_i0_kj_i0.
db/natasha/wavs/005021.wav|natasha|И у к+аждого сво+ё зак+онное, л+ичное драгоц+енное мн+ение.|i0 u1 k_a1_zh_d_o0_g_o0 s_v_o0_j_o1 z_a0_k_o1_n_n_o0_j_e0, lj_i1_ch_n_o0_j_e0 d_r_a0_g_o0_c_e1_n_n_o0_j_e0 m_nj_e1_nj_i0_j_e0.
db/natasha/wavs/005022.wav|natasha|Т+ак чт+о люб+ой разгов+ор нем+едленно перераст+ает в диск+уссию.|t_a1_k sh_t_o1 lj_u0_b_o1_j r_a0_z_g_o0_v_o1_r nj_e0_mj_e1_d_lj_e0_n_n_o0 pj_e0_rj_e0_r_a0_s_t_a1_j_e0_t v dj_i0_s_k_u1_s_sj_i0_j_u0.
db/natasha/wavs/005023.wav|natasha|Насто+ящему капитал+изму л+егче.|n_a0_s_t_o0_j_a1_sch_e0_m_u0 k_a0_pj_i0_t_a0_lj_i1_z_m_u0 lj_e1_g_ch_e0.
db/natasha/wavs/005024.wav|natasha|У нег+о в рук+ах механ+измы фин+ансового стимул+ирования.|u1 nj_e0_g_o1 v r_u0_k_a1_h mj_e0_h_a0_nj_i1_z_m_y0 fj_i0_n_a1_n_s_o0_v_o0_g_o0 s_tj_i0_m_u0_lj_i1_r_o0_v_a0_nj_i0_j_a0.
db/natasha/wavs/005025.wav|natasha|А н+аши-то сотр+удники раб+отали почт+и беспл+атно.|a1 n_a1_sh_i0_t_o0 s_o0_t_r_u1_d_nj_i0_kj_i0 r_a0_b_o1_t_a0_lj_i0 p_o0_ch_tj_i1 bj_e0_s_p_l_a1_t_n_o0.
db/natasha/wavs/005026.wav|natasha|А +если т+ы челов+еку не пл+атишь, зн+ачит хот+я бы д+олжен ег+о люб+ить.|a1 j_e1_s_lj_i0 t_y1 ch_e0_l_o0_vj_e1_k_u0 nj_e0 p_l_a1_tj_i0_sh, z_n_a1_ch_i0_t h_o0_tj_a1 b_y0 d_o1_l_zh_e0_n j_e0_g_o1 lj_u0_bj_i1_tj.
db/natasha/wavs/005027.wav|natasha|В +общем м+ало тог+о чт+о н+ас дав+или конкур+енты.|v o1_b_sch_e0_m m_a1_l_o0 t_o0_g_o1 sh_t_o1 n_a1_s d_a0_vj_i1_lj_i0 k_o0_n_k_u0_rj_e1_n_t_y0.
db/natasha/wavs/005028.wav|natasha|М+ало тог+о чт+о п+ублику иногд+а шок+ировали н+аши выступл+ения.|m_a1_l_o0 t_o0_g_o1 sh_t_o1 p_u1_b_lj_i0_k_u0 i0_n_o0_g_d_a1 sh_o0_kj_i1_r_o0_v_a0_lj_i0 n_a1_sh_i0 v_y0_s_t_u0_p_lj_e1_nj_i0_j_a0.
db/natasha/wavs/005029.wav|natasha|Но и в сам+ой ред+акции пробл+ем хват+ало.|n_o1 i0 v s_a0_m_o1_j rj_e0_d_a1_k_c_i0_i0 p_r_o0_b_lj_e1_m h_v_a0_t_a1_l_o0.
db/natasha/wavs/005030.wav|natasha|Д+ело шл+о с переб+оями, рывк+ами.|dj_e1_l_o0 sh_l_o1 s pj_e0_rj_e0_b_o1_j_a0_mj_i0, r_y0_v_k_a1_mj_i0.
db/natasha/wavs/005031.wav|natasha|Б+изнес не п+орок.|bj_i1_z_nj_e0_s nj_e0 p_o0_r_o1_k.
db/natasha/wavs/005032.wav|natasha|М+ы постиг+али +азбучные +истины.|m_y1 p_o0_s_tj_i0_g_a1_lj_i0 a1_z_b_u0_ch_n_y0_j_e0 i1_s_tj_i0_n_y0.
db/natasha/wavs/005033.wav|natasha|Аз+ы капиталист+ического произв+одства.|a0_z_y1 k_a0_pj_i0_t_a0_lj_i0_s_tj_i1_ch_e0_s_k_o0_g_o0 p_r_o0_i0_z_v_o1_d_s_t_v_a0.
db/natasha/wavs/005035.wav|natasha|Дл+я мен+я +это б+ыло насто+ящим откров+ением.|d_lj_a1 mj_e0_nj_a1 e1_t_o0 b_y1_l_o0 n_a0_s_t_o0_j_a1_sch_i0_m o0_t_k_r_o0_vj_e1_nj_i0_j_e0_m.
db/natasha/wavs/005036.wav|natasha|Т+ак уж м+ы восп+итаны.|t_a1_k u1_zh m_y1 v_o0_s_pj_i1_t_a0_n_y0.
db/natasha/wavs/005037.wav|natasha|В Москв+е делов+ыми людьм+и назыв+ают себ+я ж+улики и афер+исты.|v m_o1_s_k_vj_e0 dj_e0_l_o0_v_y1_mj_i0 lj_u0_dj_mj_i1 n_a0_z_y0_v_a1_j_u0_t sj_e0_bj_a1 zh_u1_lj_i0_kj_i0 i0 a0_fj_e0_rj_i1_s_t_y0.
db/natasha/wavs/005038.wav|natasha|Пон+ятия м+аклер бизнесм+ен - ассоци+ируется с тюр+емной реш+ёткой.|p_o0_nj_a1_tj_i0_j_a0 m_a1_k_lj_e0_r bj_i0_z_nj_e0_s_mj_e1_n - a0_s_s_o0_c_i0_i1_r_u0_j_e0_t_sj_a0 s tj_u0_rj_e1_m_n_o0_j rj_e0_sh_o1_t_k_o0_j.
db/natasha/wavs/005039.wav|natasha|А уж в литерат+урной бог+емной сред+е, презр+ение к делов+итости - нескрыв+аемое и однозн+ачное.|a1 u1_zh v lj_i0_tj_e0_r_a0_t_u1_r_n_o0_j b_o0_gj_e1_m_n_o0_j s_rj_e0_dj_e1, p_rj_e0_z_rj_e1_nj_i0_j_e0 k dj_e0_l_o0_vj_i1_t_o0_s_tj_i0 - nj_e0_s_k_r_y0_v_a1_j_e0_m_o0_j_e0 i0 o0_d_n_o0_z_n_a1_ch_n_o0_j_e0.
db/natasha/wavs/005040.wav|natasha|В+едь м+ы же по+эты худ+ожники, л+юди иск+усства.|vj_e1_dj m_y1 zh_e0 p_o0_e1_t_y0 h_u0_d_o1_zh_nj_i0_kj_i0, lj_u1_dj_i0 i0_s_k_u1_s_s_t_v_a0.
db/natasha/wavs/005041.wav|natasha|+Этакие бесп+ечные самозабв+енные ж+аворонки.|e1_t_a0_kj_i0_j_e0 bj_e0_s_pj_e1_ch_n_y0_j_e0 s_a0_m_o0_z_a0_b_vj_e1_n_n_y0_j_e0 zh_a1_v_o0_r_o0_n_kj_i0.
db/natasha/wavs/005042.wav|natasha|Ид+ея тр+езвого расч+ёта н+ам соверш+енно отврат+ительна.|i0_dj_e1_j_a0 t_rj_e1_z_v_o0_g_o0 r_a0_s_ch_o1_t_a0 n_a1_m s_o0_vj_e0_r_sh_e1_n_n_o0 o0_t_v_r_a0_tj_i1_tj_e0_lj_n_a0.
db/natasha/wavs/005043.wav|natasha|Слова+ д+ебет кр+едит н+ам и в+ыговорить-то прот+ивно.|s_l_o0_v_a1 dj_e1_bj_e0_t k_rj_e1_dj_i0_t n_a1_m i0 v_y1_g_o0_v_o0_rj_i0_tj_t_o0 p_r_o0_tj_i1_v_n_o0.
db/natasha/wavs/005044.wav|natasha|П+о-н+ашему уж л+учше кр+асть, ч+ем торгов+ать.|p_o0_n_a1_sh_e0_m_u0 u1_zh l_u1_ch_sh_e0 k_r_a1_s_tj, ch_e1_m t_o0_r_g_o0_v_a1_tj.
db/natasha/wavs/005045.wav|natasha|Челов+ек укр+авший в ц+ехе рул+он полиэтил+ена, счит+ается едв+а ли не гер+оем.|ch_e0_l_o0_vj_e1_k u0_k_r_a1_v_sh_i0_j v c_e1_hj_e0 r_u0_l_o1_n p_o0_lj_i0_e0_tj_i0_lj_e1_n_a0, s_ch_i0_t_a1_j_e0_t_sj_a0 j_e0_d_v_a1 lj_i0 nj_e0 gj_e0_r_o1_j_e0_m.
db/natasha/wavs/005047.wav|natasha|В Ам+ерике мн+е к+ажется бизнесм+ен - серь+ёзная уваж+аемая проф+ессия.|v a0_mj_e1_rj_i0_kj_e0 m_nj_e1 k_a1_zh_e0_t_sj_a0 bj_i0_z_nj_e0_s_mj_e1_n - sj_e0_rj_j_o1_z_n_a0_j_a0 u0_v_a0_zh_a1_j_e0_m_a0_j_a0 p_r_o0_fj_e1_s_sj_i0_j_a0.
db/natasha/wavs/005049.wav|natasha|Насто+ящий бизнесм+ен ум+еет рисков+ать и про+игрывать.|n_a0_s_t_o0_j_a1_sch_i0_j bj_i0_z_nj_e0_s_mj_e1_n u0_mj_e1_j_e0_t rj_i0_s_k_o0_v_a1_tj i0 p_r_o0_i1_g_r_y0_v_a0_tj.
db/natasha/wavs/005050.wav|natasha|В мин+уту неуд+ачи сохран+яет прис+утствие д+уха.|v mj_i0_n_u1_t_u0 nj_e0_u0_d_a1_ch_i0 s_o0_h_r_a0_nj_a1_j_e0_t p_rj_i0_s_u1_t_s_t_vj_i0_j_e0 d_u1_h_a0.
db/natasha/wavs/005051.wav|natasha|А в сл+учае уд+ачи те+м б+олее.|a1 v s_l_u1_ch_a0_j_e0 u0_d_a1_ch_i0 tj_e1_m b_o1_lj_e0_j_e0.
db/natasha/wavs/005052.wav|natasha|Я ув+ерен чт+о д+еньги не м+огут б+ыть самоц+елью.|j_a1 u0_vj_e1_rj_e0_n sh_t_o1 dj_e1_nj_gj_i0 nj_e0 m_o1_g_u0_t b_y1_tj s_a0_m_o0_c_e1_lj_j_u0.
db/natasha/wavs/005053.wav|natasha|Ос+обенно зд+есь, в Ам+ерике.|o0_s_o1_bj_e0_n_n_o0 z_dj_e1_sj, v a0_mj_e1_rj_i0_kj_e0.
db/natasha/wavs/005054.wav|natasha|Ну ск+олько тр+ебуется челов+еку дл+я п+олного благопол+учия?|n_u1 s_k_o1_lj_k_o0 t_rj_e1_b_u0_j_e0_t_sj_a0 ch_e0_l_o0_vj_e1_k_u0 d_lj_a1 p_o1_l_n_o0_g_o0 b_l_a0_g_o0_p_o0_l_u1_ch_i0_j_a0?
db/natasha/wavs/005055.wav|natasha|Дв+ести тр+иста т+ысяч.|d_vj_e1_s_tj_i0 t_rj_i1_s_t_a0 t_y1_sj_a0_ch.
db/natasha/wavs/005056.wav|natasha|А л+юди зд+есь вор+очают милли+ардами.|a1 lj_u1_dj_i0 z_dj_e1_sj v_o0_r_o1_ch_a0_j_u0_t mj_i0_l_lj_i0_a1_r_d_a0_mj_i0.
db/natasha/wavs/005057.wav|natasha|В+идимо д+еньги ст+али эквивал+ентом ин+ых, б+олее знач+ительных по кл+ассу ц+енностей.|vj_i1_dj_i0_m_o0 dj_e1_nj_gj_i0 s_t_a1_lj_i0 e0_k_vj_i0_v_a0_lj_e1_n_t_o0_m i0_n_y1_h, b_o1_lj_e0_j_e0 z_n_a0_ch_i1_tj_e0_lj_n_y0_h p_o0 k_l_a1_s_s_u0 c_e1_n_n_o0_s_tj_e0_j.
db/natasha/wavs/005058.wav|natasha|С+умма преврат+илась в ц+ифру.|s_u1_m_m_a0 p_rj_e0_v_r_a0_tj_i1_l_a0_sj v c_i1_f_r_u0.
db/natasha/wavs/005060.wav|natasha|Не к деньг+ам стрем+ится +умный бизнесм+ен.|nj_e0 k dj_e0_nj_g_a1_m s_t_rj_e0_mj_i1_t_sj_a0 u1_m_n_y0_j bj_i0_z_nj_e0_s_mj_e1_n.
db/natasha/wavs/005061.wav|natasha|+Он стрем+ится к п+олному гармон+ическому торжеств+у ус+илий и результ+ата.|o1_n s_t_rj_e0_mj_i1_t_sj_a0 k p_o1_l_n_o0_m_u0 g_a0_r_m_o0_nj_i1_ch_e0_s_k_o0_m_u0 t_o0_r_zh_e0_s_t_v_u1 u0_sj_i1_lj_i0_j i0 rj_e0_z_u0_lj_t_a1_t_a0.
db/natasha/wavs/005062.wav|natasha|С+амым дост+упным показ+ателем кот+орого явл+яется ц+ифра.|s_a1_m_y0_m d_o0_s_t_u1_p_n_y0_m p_o0_k_a0_z_a1_tj_e0_lj_e0_m k_o0_t_o1_r_o0_g_o0 j_a0_v_lj_a1_j_e0_t_sj_a0 c_i1_f_r_a0.
db/natasha/wavs/005063.wav|natasha|Кор+оче, н+ам тр+ебовался бизнесм+ен-м+енеджер.|k_o0_r_o1_ch_e0, n_a1_m t_rj_e1_b_o0_v_a0_l_sj_a0 bj_i1_z_nj_e0_s_mj_e1_n_mj_e1_nj_e0_d_zh_e0_r.
db/natasha/wavs/005067.wav|natasha|Журнал+истского +опыта б+ыло дост+аточно.|zh_u0_r_n_a0_lj_i1_s_t_s_k_o0_g_o0 o1_p_y0_t_a0 b_y1_l_o0 d_o0_s_t_a1_t_o0_ch_n_o0.
db/natasha/wavs/005068.wav|natasha|С администрат+ивными к+адрами, дел+а обсто+яли знач+ительно х+уже.|s a0_d_mj_i0_nj_i0_s_t_r_a0_tj_i1_v_n_y0_mj_i0 k_a1_d_r_a0_mj_i0, dj_e0_l_a1 o0_b_s_t_o0_j_a1_lj_i0 z_n_a0_ch_i1_tj_e0_lj_n_o0 h_u1_zh_e0.
db/natasha/wavs/005069.wav|natasha|+Умный пойд+ёт в сол+идную америк+анскую ф+ирму.|u1_m_n_y0_j p_o0_j_dj_o1_t v s_o0_lj_i1_d_n_u0_j_u0 a0_mj_e0_rj_i0_k_a1_n_s_k_u0_j_u0 fj_i1_r_m_u0.
db/natasha/wavs/005070.wav|natasha|Гл+упый вр+оде бы и не тр+ебуется.|g_l_u1_p_y0_j v_r_o1_dj_e0 b_y1 i0 nj_e0 t_rj_e1_b_u0_j_e0_t_sj_a0.
db/natasha/wavs/005071.wav|natasha|А б+ез хор+ошего м+енеджера раб+отать невозм+ожно.|a1 bj_e0_z h_o0_r_o1_sh_e0_g_o0 mj_e1_nj_e0_d_zh_e0_r_a0 r_a0_b_o1_t_a0_tj nj_e0_v_o0_z_m_o1_zh_n_o0.
db/natasha/wavs/005072.wav|natasha|Т+ем б+олее чт+о м+ы узн+али ст+олько н+ового.|tj_e1_m b_o1_lj_e0_j_e0 sh_t_o1 m_y1 u0_z_n_a1_lj_i0 s_t_o1_lj_k_o0 n_o1_v_o0_g_o0.
db/natasha/wavs/005073.wav|natasha|Во-п+ервых оконч+ательно ст+ало +ясно чт+о н+аша газ+ета тов+ар.|v_o0_pj_e1_r_v_y0_h o0_k_o0_n_ch_a1_tj_e0_lj_n_o0 s_t_a1_l_o0 j_a1_s_n_o0 sh_t_o1 n_a1_sh_a0 g_a0_zj_e1_t_a0 t_o0_v_a1_r.
db/natasha/wavs/005075.wav|natasha|В+ы т+олько под+умайте.|v_y1 t_o1_lj_k_o0 p_o0_d_u1_m_a0_j_tj_e0.
db/natasha/wavs/005076.wav|natasha|Люб+имая родн+ая замеч+ательная газ+ета.|lj_u0_bj_i1_m_a0_j_a0 r_o0_d_n_a1_j_a0 z_a0_mj_e0_ch_a1_tj_e0_lj_n_a0_j_a0 g_a0_zj_e1_t_a0.
db/natasha/wavs/005078.wav|natasha|Результ+ат совм+естных геро+ических ус+илий.|rj_e0_z_u0_lj_t_a1_t s_o0_v_mj_e1_s_t_n_y0_h gj_e0_r_o0_i1_ch_e0_s_kj_i0_h u0_sj_i1_lj_i0_j.
db/natasha/wavs/005079.wav|natasha|Н+аше обож+аемое ч+удо, боготвор+имое дит+я.|n_a1_sh_e0 o0_b_o0_zh_a1_j_e0_m_o0_j_e0 ch_u1_d_o0, b_o0_g_o0_t_v_o0_rj_i1_m_o0_j_e0 dj_i0_tj_a1.
db/natasha/wavs/005080.wav|natasha|Нетл+енный кр+ик душ+и.|nj_e0_t_lj_e1_n_n_y0_j k_rj_i1_k d_u0_sh_i1.
db/natasha/wavs/005082.wav|natasha|Напод+обие колбас+ы +или сел+ёдки.|n_a0_p_o0_d_o1_bj_i0_j_e0 k_o0_l_b_a0_s_y1 i1_lj_i0 sj_e0_lj_o1_d_kj_i0.
db/natasha/wavs/005083.wav|natasha|Ув+ы вс+ё +это т+ак.|u0_v_y1 v_sj_o1 e1_t_o0 t_a1_k.
db/natasha/wavs/005085.wav|natasha|Созд+ать иск+усственную п+ечень л+азер, +или водор+одную б+омбу.|s_o0_z_d_a1_tj i0_s_k_u1_s_s_t_vj_e0_n_n_u0_j_u0 pj_e1_ch_e0_nj l_a1_zj_e0_r, i1_lj_i0 v_o0_d_o0_r_o1_d_n_u0_j_u0 b_o1_m_b_u0.
db/natasha/wavs/005087.wav|natasha|Вел+иким еретик+ом и гер+оем труд+а.|vj_e0_lj_i1_kj_i0_m j_e0_rj_e0_tj_i0_k_o1_m i0 gj_e0_r_o1_j_e0_m t_r_u0_d_a1.
db/natasha/wavs/005088.wav|natasha|+Это не им+еет знач+ения.|e1_t_o0 nj_e0 i0_mj_e1_j_e0_t z_n_a0_ch_e1_nj_i0_j_a0.
db/natasha/wavs/005089.wav|natasha|Матери+альные плод+ы челов+еческих ус+илий - немин+уемо стан+овятся объ+ектом р+ыночной торг+овли.|m_a0_tj_e0_rj_i0_a1_lj_n_y0_j_e0 p_l_o0_d_y1 ch_e0_l_o0_vj_e1_ch_e0_s_kj_i0_h u0_sj_i1_lj_i0_j - nj_e0_mj_i0_n_u1_j_e0_m_o0 s_t_a0_n_o1_vj_a0_t_sj_a0 o0_b_j_e1_k_t_o0_m r_y1_n_o0_ch_n_o0_j t_o0_r_g_o1_v_lj_i0.
db/natasha/wavs/005091.wav|natasha|А худ+ожник Гер+асимов пошл+як и ничт+ожество.|a1 h_u0_d_o1_zh_nj_i0_k gj_e0_r_a0_sj_i1_m_o0_v p_o0_sh_lj_a1_k i0 nj_i0_ch_t_o1_zh_e0_s_t_v_o0.
db/natasha/wavs/005092.wav|natasha|Но в сф+ере р+ынка Модиль+яни хор+оший тов+ар, а Гер+асимов плох+ой.|n_o1 v s_fj_e1_rj_e0 r_y1_n_k_a0 m_o0_dj_i0_lj_j_a0_nj_i1 h_o0_r_o1_sh_i0_j t_o0_v_a1_r, a1 gj_e0_r_a0_sj_i1_m_o0_v p_l_o0_h_o1_j.
db/natasha/wavs/005094.wav|natasha|Зак+онам р+ынка подчин+яется вс+ё чт+о с+оздано людьм+и.|z_a0_k_o1_n_a0_m r_y1_n_k_a0 p_o0_d_ch_i0_nj_a1_j_e0_t_sj_a0 v_sj_o1 sh_t_o1 s_o1_z_d_a0_n_o0 lj_u0_dj_mj_i1.
db/natasha/wavs/005095.wav|natasha|И зак+оны +эти +общие.|i0 z_a0_k_o1_n_y0 e1_tj_i0 o1_b_sch_i0_j_e0.
db/natasha/wavs/005096.wav|natasha|Дл+я Зар+ецкого и Микел+анджело.|d_lj_a1 z_a0_rj_e0_c_k_o0_g_o1 i0 mj_i0_kj_e0_l_a1_n_d_zh_e0_l_o0.
db/natasha/wavs/005097.wav|natasha|Дл+я гус+иных жел+удков и еженед+ельника З+еркало.|d_lj_a1 g_u0_sj_i1_n_y0_h zh_e0_l_u1_d_k_o0_v i0 j_e0_zh_e0_nj_e0_dj_e1_lj_nj_i0_k_a0 zj_e1_r_k_a0_l_o0.
db/natasha/wavs/005098.wav|natasha|Я вс+ё тверд+ил.|j_a1 v_sj_o1 t_vj_e0_r_dj_i1_l.
db/natasha/wavs/005100.wav|natasha|Б+аскин соглаш+ался.|b_a1_s_kj_i0_n s_o0_g_l_a0_sh_a1_l_sj_a0.
db/natasha/wavs/005101.wav|natasha|Зн+ачит, н+адо в+ыгнать +этого безд+ельника М+окера.|z_n_a1_ch_i0_t, n_a1_d_o0 v_y1_g_n_a0_tj e1_t_o0_g_o0 bj_e0_z_dj_e1_lj_nj_i0_k_a0 m_o1_kj_e0_r_a0.
db/natasha/wavs/005102.wav|natasha|Шальн+ые д+еньги.|sh_a0_lj_n_y1_j_e0 dj_e1_nj_gj_i0.
db/natasha/wavs/005103.wav|natasha|В декабр+е журн+ал Ньюй+оркер - опубликов+ал м+ой расск+аз.|v_e0 dj_e0_k_a0_b_rj_e1 zh_u0_r_n_a1_l nj_j_u0_j_o1_r_kj_e0_r - o0_p_u0_b_lj_i0_k_o0_v_a1_l m_o1_j r_a0_s_s_k_a1_z.
db/natasha/wavs/005105.wav|natasha|Л+инн Ф+арбер каз+алась взволн+ованной и счастл+ивой.|lj_i0_n_n f_a1_r_bj_e0_r k_a0_z_a1_l_a0_sj v_z_v_o0_l_n_o1_v_a0_n_n_o0_j i0 s_ch_a0_s_t_lj_i1_v_o0_j.
db/natasha/wavs/005106.wav|natasha|Я т+оже разум+еется б+ыл дов+олен.|j_a1 t_o1_zh_e0 r_a0_z_u0_mj_e1_j_e0_t_sj_a0 b_y1_l d_o0_v_o1_lj_e0_n.
db/natasha/wavs/005107.wav|natasha|Но вс+ё-таки м+еньше ч+ем предполаг+ал.|n_o1 v_sj_o0_t_a0_kj_i0 mj_e1_nj_sh_e0 ch_e1_m p_rj_e0_d_p_o0_l_a0_g_a1_l.
db/natasha/wavs/005108.wav|natasha|Сл+ишком д+олго повтор+яю - я жд+ал +этой мин+уты.|s_lj_i1_sh_k_o0_m d_o1_l_g_o0 p_o0_v_t_o0_rj_a1_j_u0 - j_a1 zh_d_a1_l e1_t_o0_j mj_i0_n_u1_t_y0.
db/natasha/wavs/005109.wav|natasha|Ну а д+еньги ест+ественно пришл+ись +очень кст+ати.|n_u1 a1 dj_e1_nj_gj_i0 j_e0_s_tj_e1_s_t_vj_e0_n_n_o0 p_rj_i0_sh_lj_i1_sj o1_ch_e0_nj k_s_t_a1_tj_i0.
db/natasha/wavs/005111.wav|natasha|Говор+или чт+о перев+од выраз+ительный и т+очный.|g_o0_v_o0_rj_i1_lj_i0 sh_t_o1 pj_e0_rj_e0_v_o1_d v_y0_r_a0_zj_i1_tj_e0_lj_n_y0_j i0 t_o1_ch_n_y0_j.
db/natasha/wavs/005112.wav|natasha|Зат+ем мн+е позвон+ил ред+актор Ньюй+оркера.|z_a0_tj_e1_m m_nj_e1 p_o0_z_v_o0_nj_i1_l rj_e0_d_a1_k_t_o0_r nj_j_u0_j_o1_r_kj_e0_r_a0.
db/natasha/wavs/005113.wav|natasha|Сказ+ал чт+о и в дальн+ейшем х+очет печ+атать мо+и расск+азы.|s_k_a0_z_a1_l sh_t_o1 i0 v d_a0_lj_nj_e1_j_sh_e0_m h_o1_ch_e0_t pj_e0_ch_a1_t_a0_tj m_o0_i1 r_a0_s_s_k_a1_z_y0.
